"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.477813302E2,1.207883358E-1,2.530395985E-1,-3.083759308E0
1.477863135E2,-3.408217430E-2,2.787909508E-1,-3.029479980E0
1.477912968E2,-2.079390287E-1,2.902669907E-1,-2.937038422E0
1.477962801E2,-3.721283674E-1,3.206810951E-1,-2.844652176E0
1.478012633E2,-5.028975010E-1,3.795750141E-1,-2.790598869E0
1.478062466E2,-6.481621265E-1,4.573006630E-1,-2.755690575E0
1.478112299E2,-7.839595079E-1,5.301136971E-1,-2.701703548E0
1.478162132E2,-8.814617395E-1,5.743365288E-1,-2.580899715E0
1.478211965E2,-9.455121756E-1,6.043832302E-1,-2.417285442E0
1.478261797E2,-1.038373351E0,6.395001411E-1,-2.282687664E0
1.478311630E2,-1.069291592E0,6.079287529E-1,-2.114911079E0
1.478361463E2,-1.133877516E0,6.100430489E-1,-1.856547356E0
1.478411296E2,-1.203148603E0,6.360409260E-1,-1.631953716E0
1.478461129E2,-1.243230224E0,6.713006496E-1,-1.412268162E0
1.478510962E2,-1.239681721E0,6.533882618E-1,-1.130431175E0
1.478560794E2,-1.139525652E0,6.155145168E-1,-8.628797531E-1
1.478610627E2,-1.004660606E0,6.295692921E-1,-5.952548981E-1
1.478660460E2,-8.829525709E-1,6.906869411E-1,-3.418989182E-1
1.478710293E2,-7.835894823E-1,7.753567696E-1,-9.813499451E-2
1.478760126E2,-5.149015784E-1,7.693228722E-1,2.315435410E-1
1.478809958E2,-5.456238985E-1,7.017974854E-1,5.464725494E-1
1.478859791E2,-6.366932392E-1,9.606149197E-1,8.177976608E-1
1.478909624E2,-4.683498144E-1,1.186603785E0,1.126824379E0
1.478959457E2,-3.473507762E-1,1.365451336E0,1.401732445E0
1.479009290E2,-2.308995724E-1,1.454053402E0,1.704747200E0
1.479059122E2,-3.007333279E-1,1.524219513E0,1.978457451E0
1.479108955E2,-3.608175516E-1,1.604723215E0,2.218068123E0
1.479158788E2,-4.351415634E-1,1.666769981E0,2.423646927E0
1.479208621E2,-4.662829638E-1,1.695944309E0,2.662224770E0
1.479258454E2,-5.065580606E-1,1.653882027E0,2.938632965E0
1.479308287E2,-5.650123358E-1,1.516552925E0,3.286424637E0
1.479358119E2,-5.505609512E-1,1.360185385E0,3.629155159E0
1.479407952E2,-4.157508612E-1,1.194110632E0,3.971671104E0
1.479457785E2,-3.093504906E-1,1.013272285E0,4.314025879E0
1.479507618E2,-3.038853407E-1,8.700063229E-1,4.613183975E0
1.479557451E2,-2.908358574E-1,7.113387585E-1,4.845211983E0
1.479607283E2,-2.042188644E-1,5.222916603E-1,4.967256546E0
1.479657116E2,7.428944111E-2,6.753349304E-1,4.984306335E0
1.479706949E2,3.523845673E-1,9.681274891E-1,4.810678482E0
1.479756782E2,5.865569711E-1,1.313934565E0,4.389347076E0
1.479806616E2,7.100899816E-1,1.765210629E0,3.978956223E0
1.479856449E2,9.397472143E-1,2.302646875E0,3.584485054E0
1.479906282E2,1.061498761E0,2.668260336E0,3.134236336E0
1.479956116E2,1.262814045E0,2.815696478E0,2.723626137E0
1.480005949E2,1.482433915E0,2.717470884E0,2.486322403E0
1.480055782E2,1.673595190E0,2.254958868E0,2.378968239E0
1.480105616E2,1.770459652E0,1.611349344E0,2.343759537E0
1.480155449E2,1.903093815E0,7.777621746E-1,2.476147652E0
1.480205282E2,2.062236786E0,2.911567688E-3,2.732960701E0
1.480255116E2,2.181386948E0,-5.800518990E-1,3.009090424E0
1.480304949E2,2.270334959E0,-1.077162266E0,3.223417282E0
1.480354782E2,2.315184832E0,-1.555723667E0,3.323521614E0
1.480404616E2,2.301426172E0,-1.996520638E0,3.290355682E0
1.480454449E2,2.213485956E0,-2.351436615E0,3.176465988E0
1.480504282E2,2.073713064E0,-2.610382318E0,2.919423103E0
1.480554116E2,1.918725967E0,-2.748918772E0,2.562075615E0
1.480603949E2,1.819151044E0,-2.776132822E0,2.156830788E0
1.480653782E2,1.865075827E0,-2.552842617E0,1.732147217E0
1.480703616E2,1.745340586E0,-2.667377949E0,1.340559959E0
1.480753449E2,1.660977364E0,-2.961405516E0,8.576450348E-1
1.480803282E2,1.588255286E0,-3.032471180E0,3.120336533E-1
1.480853116E2,1.537417173E0,-2.937659502E0,-1.863775253E-1
1.480902949E2,1.456666946E0,-2.791508913E0,-6.377658844E-1
1.480952782E2,1.342357397E0,-2.613041162E0,-1.046977043E0
1.481002616E2,1.224156857E0,-2.478762388E0,-1.380552769E0
1.481052449E2,1.102685452E0,-2.374269485E0,-1.657695293E0
1.481102282E2,1.016621709E0,-2.294445753E0,-1.854659081E0
1.481152116E2,9.614790678E-1,-2.219921112E0,-2.000303268E0
1.481201949E2,8.797788024E-1,-2.097566605E0,-2.128363609E0
1.481251782E2,7.717106342E-1,-1.879392505E0,-2.119360924E0
1.481301616E2,5.551353693E-1,-1.594200253E0,-1.987831116E0
1.481351449E2,3.201553822E-1,-1.429201603E0,-1.709786892E0
1.481401282E2,1.908181161E-1,-1.299036503E0,-1.380703449E0
1.481451115E2,1.200317442E-1,-1.247866631E0,-1.043179512E0
1.481500948E2,3.193980455E-2,-1.272041798E0,-7.923679352E-1
1.481550781E2,-5.389192700E-2,-1.300717354E0,-6.516914368E-1
1.481600614E2,-1.420122981E-1,-1.277292728E0,-5.442037582E-1
1.481650446E2,-2.320416570E-1,-1.197793007E0,-4.743814468E-1
1.481700279E2,-2.667407095E-1,-1.038733006E0,-5.138158798E-1
1.481750112E2,-3.088274300E-1,-8.914783001E-1,-5.714063644E-1
1.481799945E2,-3.303574026E-1,-7.848660946E-1,-6.949586868E-1
1.481849778E2,-4.135658443E-1,-6.568348408E-1,-8.509197235E-1
1.481899610E2,-4.779486060E-1,-5.026030540E-1,-1.082364082E0
1.481949443E2,-5.194692612E-1,-3.651719093E-1,-1.264933586E0
1.481999276E2,-4.713576734E-1,-2.543048859E-1,-1.499075413E0
1.482049109E2,-5.013462305E-1,-1.795578003E-1,-1.741706371E0
1.482098942E2,-3.656177223E-1,-1.746373177E-1,-2.016666412E0
1.482148775E2,-3.078507483E-1,-1.436724663E-1,-2.300040245E0
1.482198607E2,-2.270990312E-1,-1.058952808E-1,-2.534394741E0
1.482248440E2,-1.228275299E-1,-4.682064056E-2,-2.801121235E0
1.482298273E2,-9.492999315E-2,-1.406359673E-2,-3.033279419E0
1.482348106E2,-9.499353170E-2,2.633595467E-2,-3.259727478E0
1.482397939E2,-9.863132238E-2,4.622554779E-2,-3.432804585E0
1.482447771E2,-1.007565856E-1,7.488656044E-2,-3.562306881E0
1.482497604E2,-1.018389463E-1,1.463928223E-1,-3.648503780E0
1.482547437E2,-1.693524122E-1,2.517309189E-1,-3.701229572E0
1.482597270E2,-2.751500309E-1,3.673317432E-1,-3.711115360E0
1.482647103E2,-3.573136628E-1,4.503381252E-1,-3.659163952E0
1.482696935E2,-3.635669351E-1,5.009367466E-1,-3.502471447E0
1.482746768E2,-3.181692660E-1,5.618157387E-1,-3.355834961E0
1.482796601E2,-4.028354585E-1,6.902534962E-1,-3.348332405E0
1.482846434E2,-3.112753630E-1,7.473165989E-1,-3.240614891E0
1.482896231E2,-5.261451006E-3,6.465950012E-1,-2.984842300E0
1.482946028E2,-2.018947303E-1,7.084178925E-1,-3.092797279E0
1.482995829E2,3.704342246E-2,8.801643848E-1,-2.966272354E0
1.483045635E2,9.443843365E-2,9.944729805E-1,-2.959490776E0
1.483095447E2,1.526130736E-1,1.133066654E0,-2.842839718E0
1.483145267E2,1.161637902E-1,1.253032207E0,-2.693011761E0
1.483195093E2,7.120564580E-2,1.373683453E0,-2.467058659E0
1.483244927E2,2.241614461E-2,1.389953136E0,-2.150777817E0
1.483294767E2,3.198096156E-2,1.330487251E0,-1.691617489E0
1.483344613E2,3.298476338E-2,1.204658508E0,-1.194870949E0
1.483394465E2,6.892889738E-3,1.093396187E0,-6.556224823E-1
1.483444320E2,6.880462170E-2,9.723632336E-1,-1.072568893E-1
1.483494179E2,2.766349912E-2,9.078786373E-1,5.078258514E-1
1.483544040E2,-5.441933870E-2,9.086751938E-1,1.046301842E0
1.483593902E2,-5.812424421E-2,9.405872822E-1,1.441486359E0
1.483643764E2,6.172060966E-3,9.984986782E-1,1.722307205E0
1.483693597E2,7.535123825E-2,1.091908693E0,1.898433685E0
1.483743430E2,1.199189425E-1,1.192295790E0,2.032049179E0
1.483793263E2,8.241516352E-2,1.300009966E0,2.127873421E0
1.483843096E2,9.223759174E-2,1.353263378E0,2.138021469E0
1.483892929E2,1.922270060E-1,1.457963228E0,2.124567986E0
1.483942762E2,2.434658408E-1,1.614639044E0,2.149520874E0
1.483992594E2,2.793239951E-1,1.761608124E0,2.026130676E0
1.484042427E2,2.563549280E-1,1.689123154E0,1.921721458E0
1.484092260E2,2.895029187E-1,1.421917677E0,1.893485069E0
1.484142093E2,9.345439076E-1,1.711423159E0,1.922160149E0
1.484191926E2,8.913874626E-1,1.639001608E0,2.165514946E0
1.484241758E2,1.012311816E0,1.582632780E0,2.226441383E0
1.484291591E2,9.102004766E-1,1.446458101E0,2.315694809E0
1.484341424E2,8.145552874E-1,1.335850716E0,2.500156403E0
1.484391257E2,7.442301512E-1,1.255127907E0,2.794177055E0
1.484441090E2,6.323549151E-1,1.236895800E0,3.188336372E0
1.484490922E2,4.455372095E-1,1.246669769E0,3.558471680E0
1.484540755E2,1.982386708E-1,1.226178885E0,3.904894829E0
1.484590588E2,-5.681991577E-2,1.241473913E0,4.165774345E0
1.484640421E2,-2.962263823E-1,1.387379885E0,4.317522049E0
1.484690254E2,-5.734431744E-1,1.648884058E0,4.245593071E0
1.484740087E2,-8.029370308E-1,1.982228994E0,4.007796288E0
1.484789919E2,-1.081851959E0,2.004631758E0,3.441646576E0
1.484839752E2,-9.551983476E-1,2.501917839E0,3.106812477E0
1.484889585E2,-7.808808684E-1,2.661541224E0,3.041067123E0
1.484939418E2,-5.730867386E-1,2.273843050E0,2.770544052E0
1.484989251E2,-3.563288450E-1,1.445735455E0,2.438590050E0
1.485039083E2,-1.976815462E-1,7.049732208E-1,2.231401443E0
1.485088916E2,-1.063636541E-1,1.381404400E-1,2.287323952E0
1.485138749E2,-2.948522568E-2,-3.409407139E-1,2.443397522E0
1.485188582E2,-1.358985901E-3,-6.991145611E-1,2.536859512E0
1.485238415E2,1.038396358E-2,-1.027169943E0,2.562771797E0
1.485288247E2,-4.784512520E-2,-1.363039136E0,2.659639359E0
1.485338080E2,-8.131039143E-2,-1.682929635E0,2.827272415E0
1.485387877E2,-1.292412281E-1,-2.020511627E0,2.979423523E0
1.485437674E2,-2.391570807E-1,-2.328520775E0,3.073297501E0
1.485487475E2,-4.008897543E-1,-2.588624477E0,3.094954491E0
1.485537281E2,-5.230412483E-1,-2.739387274E0,3.040010452E0
1.485587094E2,-6.623040438E-1,-2.834083557E0,2.899296761E0
1.485636913E2,-8.751678467E-1,-2.858628035E0,2.725719452E0
1.485686739E2,-1.060747266E0,-2.779797554E0,2.505097389E0
1.485736572E2,-1.171037793E0,-2.698071718E0,2.055774689E0
1.485786413E2,-1.267933488E0,-2.622476578E0,1.540499687E0
1.485836259E2,-1.279210091E0,-2.537685156E0,1.021236420E0
1.485886110E2,-1.275995135E0,-2.524125576E0,5.312118530E-1
1.485935966E2,-1.228756666E0,-2.570955515E0,3.176403046E-2
1.485985825E2,-1.175381422E0,-2.600508451E0,-4.535732269E-1
1.486035686E2,-1.077150345E0,-2.602065086E0,-8.630781174E-1
1.486085548E2,-9.818291664E-1,-2.522290468E0,-1.201949120E0
1.486135410E2,-9.708650112E-1,-2.293797016E0,-1.437047482E0
1.486185243E2,-1.001978993E0,-2.046227694E0,-1.525444508E0
1.486235076E2,-1.022645950E0,-1.947704911E0,-1.481413364E0
1.486284909E2,-1.075554132E0,-1.979770064E0,-1.366915226E0
1.486334742E2,-1.112629414E0,-2.085716486E0,-1.262983799E0
1.486384575E2,-1.105086088E0,-2.127432823E0,-1.231500626E0
1.486434407E2,-1.086656928E0,-2.119875908E0,-1.305661678E0
1.486484240E2,-1.038691282E0,-2.068055153E0,-1.456619740E0
1.486534073E2,-1.009673238E0,-1.976769209E0,-1.636529446E0
1.486583906E2,-9.476558566E-1,-1.879640460E0,-1.831035614E0
1.486633739E2,-8.625717759E-1,-1.762248755E0,-2.016263962E0
1.486683571E2,-7.500069141E-1,-1.629457593E0,-2.201797485E0
1.486733404E2,-7.055318356E-1,-1.443093300E0,-2.392376423E0
1.486783237E2,-6.524885297E-1,-1.274990559E0,-2.578401089E0
1.486833070E2,-6.529614329E-1,-1.067933798E0,-2.692833424E0
1.486882903E2,-7.015482783E-1,-9.513998032E-1,-2.745153904E0
1.486932735E2,-6.061722040E-1,-7.294964790E-1,-2.806990623E0
1.486982568E2,-5.012733340E-1,-4.457175732E-1,-2.892596245E0
1.487032401E2,-4.679690003E-1,-2.775838375E-1,-2.891749382E0
1.487082234E2,-3.916111588E-1,-1.486492157E-1,-2.967107773E0
1.487132067E2,-3.056250811E-1,-4.007124901E-2,-3.013238907E0
1.487181900E2,-2.000302076E-1,2.420783043E-2,-2.967953682E0
1.487231732E2,-1.034165025E-1,6.290864944E-2,-2.993799210E0
1.487281565E2,-3.495270014E-2,8.078074455E-2,-3.066764832E0
1.487331398E2,1.964378357E-2,1.065289974E-1,-3.148546219E0
1.487381231E2,7.444036007E-2,1.594064236E-1,-3.229648590E0
1.487431064E2,1.294377446E-1,2.060005665E-1,-3.267069817E0
1.487480896E2,2.274485230E-1,2.370555401E-1,-3.351863384E0
1.487530729E2,2.485800982E-1,2.481098175E-1,-3.374106884E0
1.487580562E2,2.211301923E-1,3.014595509E-1,-3.386567593E0
1.487630395E2,1.591941714E-1,3.397583961E-1,-3.355844975E0
1.487680228E2,1.343548298E-1,3.392643929E-1,-3.329885960E0
1.487730060E2,1.371818185E-1,3.145685196E-1,-3.303951740E0
1.487779893E2,1.341969371E-1,2.899572849E-1,-3.235114098E0
1.487829726E2,1.015138030E-1,2.749538422E-1,-3.094716072E0
1.487879564E2,1.010608673E-1,2.935526371E-1,-2.954634666E0
1.487929395E2,3.730094433E-2,3.120415211E-1,-2.838700294E0
1.487979226E2,-5.109864473E-2,3.351678848E-1,-2.722923756E0
1.488029056E2,-1.159051061E-1,3.581926823E-1,-2.616852283E0
1.488078887E2,-1.520820260E-1,3.859355450E-1,-2.515678883E0
1.488128718E2,-2.693282962E-1,4.422385693E-1,-2.385869503E0
1.488178548E2,-3.573462963E-1,4.648339748E-1,-2.155686378E0
1.488228380E2,-6.404365301E-1,5.541584492E-1,-2.021285057E0
1.488278212E2,-7.835882902E-1,6.526257992E-1,-1.786430359E0
1.488328044E2,-9.017699957E-1,7.026557922E-1,-1.570749760E0
1.488377877E2,-3.163332343E-1,6.036305428E-1,-1.077664375E0
1.488427710E2,-1.041085720E0,4.269502163E-1,-1.015100479E0
1.488477544E2,-1.305420160E0,7.230343819E-1,-8.374900818E-1
1.488527378E2,-1.124247432E0,9.699378014E-1,-5.688629150E-1
1.488577212E2,-1.220402241E0,1.153575897E0,-4.246206284E-1
1.488627045E2,-1.182747126E0,1.198015451E0,-2.087383270E-1
1.488676879E2,-1.188566446E0,1.199398041E0,6.422615051E-2
1.488726713E2,-1.166055202E0,1.243991375E0,3.941564560E-1
1.488776547E2,-1.014604926E0,1.217115879E0,7.426862717E-1
1.488826381E2,-8.153139949E-1,1.114094019E0,1.119380951E0
1.488876215E2,-6.585476398E-1,9.875919819E-1,1.538602829E0
1.488926048E2,-6.011961699E-1,8.995745182E-1,1.938239098E0
1.488975882E2,-5.513479710E-1,9.452509880E-1,2.294600487E0
1.489025716E2,-4.745111465E-1,1.037947178E0,2.507523537E0
1.489075550E2,-5.664333105E-1,1.220467806E0,2.778138161E0
1.489125384E2,-5.261516571E-1,1.420968294E0,2.862435341E0
1.489175217E2,-5.889738798E-1,1.458143473E0,2.923041344E0
1.489225050E2,-6.165761352E-1,1.423681021E0,2.993219376E0
1.489274883E2,-5.281106830E-1,1.356567860E0,3.206618309E0
1.489324716E2,-5.205195546E-1,1.199620247E0,3.534255981E0
1.489374549E2,-4.987704158E-1,1.039051294E0,3.932889938E0
1.489424381E2,-4.589807987E-1,9.031927586E-1,4.230315208E0
1.489474214E2,-4.354377389E-1,7.390789986E-1,4.522356987E0
1.489524047E2,-4.291446209E-1,5.985577106E-1,4.770949364E0
1.489573880E2,-3.929360509E-1,5.047652721E-1,4.938087463E0
1.489623713E2,-3.604618311E-1,4.376277924E-1,4.990689278E0
1.489673545E2,-2.502838373E-1,4.251315594E-1,4.900453568E0
1.489723378E2,-1.148857474E-1,4.616584778E-1,4.753939629E0
1.489773211E2,7.502853870E-3,5.752274990E-1,4.484508514E0
1.489823044E2,1.220968962E-1,8.945984840E-1,4.058996201E0
1.489872877E2,3.012174964E-1,1.457653046E0,3.563811302E0
1.489922709E2,5.026120543E-1,2.125528336E0,3.013461113E0
1.489972542E2,7.560957670E-1,2.683427811E0,2.450994492E0
1.490022375E2,1.010421991E0,2.965042114E0,2.067533493E0
1.490072208E2,1.252803802E0,2.938551664E0,1.795550346E0
1.490122041E2,1.388942003E0,2.557431698E0,1.672922134E0
1.490171874E2,1.418953180E0,1.985408783E0,1.651371002E0
1.490221706E2,1.247118711E0,1.228279352E0,1.658710480E0
1.490271539E2,1.241587639E0,4.638500214E-1,1.713750839E0
1.490321372E2,1.454148173E0,-2.261614799E-1,1.868816376E0
1.490371205E2,1.659854889E0,-8.130693436E-1,2.118951797E0
1.490421038E2,1.748489380E0,-1.273307085E0,2.263229370E0
1.490470870E2,1.781463385E0,-1.879532218E0,2.263409615E0
1.490520703E2,1.762110233E0,-2.373197079E0,2.109940529E0
1.490570536E2,1.736490011E0,-2.782841682E0,1.912742615E0
1.490620369E2,1.635752201E0,-3.079714060E0,1.642952919E0
1.490670202E2,1.401710749E0,-3.192301989E0,1.281477928E0
1.490720034E2,1.225841165E0,-3.072792053E0,8.713645935E-1
1.490769867E2,1.136770368E0,-2.936380386E0,4.316682816E-1
1.490819700E2,1.047034025E0,-3.084346771E0,-1.046342850E-1
1.490869533E2,9.464338422E-1,-3.171694279E0,-7.136678696E-1
1.490919366E2,9.255493879E-1,-3.140745401E0,-1.213757038E0
1.490969198E2,8.706490397E-1,-2.924279690E0,-1.695960999E0
1.491019031E2,7.975939512E-1,-2.613145113E0,-2.012019157E0
1.491068864E2,7.645138502E-1,-2.379924297E0,-2.305399418E0
1.491118697E2,7.195911407E-1,-2.148066044E0,-2.762528419E0
1.491168530E2,6.203399897E-1,-1.969745040E0,-3.139412403E0
1.491218363E2,5.825321674E-1,-1.548246622E0,-3.326132298E0
1.491268195E2,5.262305737E-1,-1.051700354E0,-3.341784954E0
1.491318028E2,3.054515123E-1,-6.577119827E-1,-3.286698818E0
1.491367861E2,2.036639303E-1,-4.146931171E-1,-3.122390747E0
1.491417694E2,2.025851905E-1,-3.135383129E-1,-2.901341438E0
1.491467527E2,2.830935717E-1,-3.692002296E-1,-2.580293179E0
1.491517359E2,2.964960933E-1,-5.532729626E-1,-2.312250614E0
1.491567192E2,2.616179585E-1,-6.885986328E-1,-2.030241966E0
1.491617025E2,2.115609497E-1,-7.226872444E-1,-1.734282017E0
1.491666858E2,1.600847542E-1,-7.037398815E-1,-1.486478329E0
1.491716691E2,1.686655283E-1,-6.988744736E-1,-1.277183056E0
1.491766524E2,1.602274477E-1,-6.797220707E-1,-1.144486427E0
1.491816356E2,6.257370859E-2,-6.465463638E-1,-1.011689186E0
1.491866189E2,-5.290410668E-2,-5.709199905E-1,-9.265375137E-1
1.491916022E2,-6.189517677E-2,-4.675900936E-1,-8.888511658E-1
1.491965855E2,-1.084879190E-1,-3.705685139E-1,-8.697147369E-1
1.492015688E2,-1.497247815E-1,-2.754151821E-1,-8.833427429E-1
1.492065520E2,-2.574007511E-1,-2.112267017E-1,-8.960924149E-1
1.492115353E2,-2.643620074E-1,-1.499738693E-1,-9.460029602E-1
1.492165186E2,-2.804892659E-1,-7.287502289E-2,-1.042489052E0
1.492215019E2,-3.156128526E-1,-1.358628273E-2,-1.199810028E0
1.492264852E2,-3.167613149E-1,6.148862839E-2,-1.446632862E0
1.492314684E2,-3.658523560E-1,1.767332554E-1,-1.692171574E0
1.492364517E2,-4.248770773E-1,2.800326347E-1,-1.955759048E0
1.492414350E2,-4.605240822E-1,3.576979637E-1,-2.232820511E0
1.492464183E2,-5.158962011E-1,4.150369167E-1,-2.451775074E0
1.492514016E2,-5.958002806E-1,4.955103397E-1,-2.646310329E0
1.492563849E2,-5.947927237E-1,5.420463085E-1,-2.873962402E0
1.492613681E2,-5.797135234E-1,5.598645210E-1,-3.000913620E0
1.492663514E2,-5.938040018E-1,5.538308620E-1,-3.056003571E0
1.492713347E2,-5.126355886E-1,5.622813702E-1,-3.120639801E0
1.492763180E2,-3.699014187E-1,5.518219471E-1,-3.132673264E0
1.492813013E2,-3.851408958E-1,5.418035984E-1,-3.230917931E0
1.492862845E2,-2.804142833E-1,4.892294407E-1,-3.152243614E0
1.492912678E2,-1.465376616E-1,4.656929970E-1,-3.054620743E0
1.492962511E2,-6.494569778E-2,4.660816193E-1,-2.942756653E0
1.493012344E2,-1.175832748E-2,4.566428661E-1,-2.778328419E0
1.493062177E2,1.794260740E-2,4.514415264E-1,-2.556518078E0
1.493112009E2,2.882066369E-2,4.741373062E-1,-2.339489460E0
1.493161842E2,7.332542539E-2,5.149850845E-1,-2.160665512E0
1.493211675E2,6.510169804E-2,5.787992477E-1,-2.034371376E0
1.493261508E2,4.724064469E-2,6.132433414E-1,-1.946293831E0
1.493311341E2,1.010069549E-1,7.237699032E-1,-1.786459446E0
1.493361174E2,1.305817217E-1,8.388500214E-1,-1.660274029E0
1.493411006E2,1.408937722E-1,9.060225487E-1,-1.476879597E0
1.493460839E2,1.369306445E-1,1.025728226E0,-1.250675201E0
1.493510672E2,1.186435074E-1,1.173838854E0,-1.029487610E0
1.493560505E2,1.437516212E-1,1.288095713E0,-8.228530884E-1
1.493610338E2,2.030295581E-1,1.354090214E0,-6.020183563E-1
1.493660170E2,2.826463580E-1,1.348166943E0,-3.383626938E-1
1.493710003E2,4.165619016E-1,1.323014975E0,-4.627323151E-2
1.493759836E2,5.715759993E-1,1.259377003E0,2.551431656E-1
1.493809669E2,6.665421128E-1,1.228689432E0,5.564374924E-1
1.493859502E2,7.491949201E-1,1.235545397E0,7.763624191E-1
1.493909334E2,8.526813984E-1,1.246224642E0,9.820413589E-1
1.493959167E2,9.763706326E-1,1.150250673E0,1.231035233E0
1.494009000E2,5.462133288E-1,1.201515675E0,1.121473312E0
1.494058833E2,7.578613162E-1,1.361964464E0,1.323200226E0
1.494108666E2,7.160552740E-1,1.373420000E0,1.309690475E0
1.494158498E2,6.076604128E-1,1.408831835E0,1.272307396E0
1.494208331E2,5.906792879E-1,1.401859522E0,1.339989662E0
1.494258164E2,5.024495721E-1,1.362230778E0,1.464748383E0
1.494307997E2,4.051349759E-1,1.338010073E0,1.579485893E0
1.494357830E2,4.330718219E-1,1.315043926E0,1.746328354E0
1.494407663E2,5.339297056E-1,1.221509695E0,2.070475578E0
1.494457495E2,3.064090610E-1,1.128851414E0,2.413197517E0
1.494507328E2,1.907037199E-1,1.156080484E0,2.808143616E0
1.494557161E2,1.861835122E-1,1.197205544E0,3.269801140E0
1.494606994E2,1.158816814E-1,1.189321518E0,3.674004555E0
1.494656827E2,-5.836427212E-3,1.251563311E0,4.035349846E0
1.494706659E2,-1.170989275E-1,1.421599865E0,4.186672211E0
1.494756492E2,-2.040198445E-1,1.723291159E0,4.185580254E0
1.494806325E2,-2.814993262E-1,2.037405252E0,4.032068253E0
1.494856158E2,-4.453334212E-1,2.273971319E0,3.702091217E0
1.494905991E2,-4.758221507E-1,2.338943243E0,3.377045631E0
1.494955824E2,-2.109566927E-1,2.109427929E0,3.319483757E0
1.495005656E2,8.530670404E-2,1.562291145E0,3.490608215E0
1.495055489E2,3.646865487E-1,8.463091850E-1,3.894824028E0
1.495105322E2,6.083886027E-1,1.046648026E-1,4.474632263E0
1.495155155E2,7.548211217E-1,-4.865880013E-1,5.024528503E0
1.495204988E2,8.417518735E-1,-9.857320786E-1,5.458658218E0
1.495254820E2,7.777872682E-1,-1.465481520E0,5.796545982E0
1.495304653E2,6.629201770E-1,-1.893556476E0,6.124742508E0
1.495354486E2,3.821470141E-1,-2.247556925E0,6.391128540E0
1.495404319E2,1.074467897E-1,-2.485894442E0,6.400140762E0
1.495454152E2,-1.757627726E-1,-2.604816437E0,6.147612572E0
1.495503984E2,-2.237271070E-1,-2.604789257E0,5.581380844E0
1.495553817E2,-2.896144986E-1,-2.557539463E0,4.835773468E0
1.495603650E2,-3.242829442E-1,-2.481895685E0,3.997117996E0
1.495653483E2,-3.882610202E-1,-2.415300608E0,3.113235474E0
1.495703316E2,-3.844696283E-1,-2.318616867E0,2.193588257E0
1.495753148E2,-2.588093877E-1,-2.161986589E0,1.295325279E0
1.495802981E2,-1.685741544E-1,-2.082675457E0,3.270702362E-1
1.495852814E2,-1.801667213E-1,-2.007336140E0,-4.103279114E-1
1.495902647E2,-1.689031720E-1,-1.872580171E0,-1.041954994E0
1.495952480E2,8.323311806E-3,-1.854168057E0,-1.429791927E0
1.496002313E2,-3.136512637E-1,-1.702031255E0,-2.019435883E0
